Cluster 3,15.0,1421023.0,2.0,1.0,
Cluster 3,4.0,1419606.0,1.0,1.0,
Cluster 3,0.0,1390568.0,0.0,2.0,
Cluster 3,44.0,1352496.0,5.0,1.0,
Cluster 3,11.0,1350168.0,2.0,1.0,
Cluster 3,26.0,1434634.0,3.0,1.0,
Cluster 3,7.0,1385032.0,1.0,1.0,
Cluster 3,34.0,1347036.0,5.0,1.0,
Cluster 3,38.0,1356651.0,5.0,1.0,
Cluster 3,190.0,1387827.0,5.0,1.0,
Cluster 3,104.0,1447248.0,5.0,2.0,
Cluster 3,46.0,1426727.0,5.0,1.0,
Cluster 3,1.0,1423591.0,1.0,1.0,
Cluster 3,6.0,1384655.0,1.0,2.0,
Cluster 3,0.0,1381626.0,0.0,1.0,
Cluster 3,0.0,1442666.0,0.0,4.0,
Cluster 3,14.0,1398772.0,2.0,1.0,
Cluster 3,58.0,1392976.0,5.0,1.0,
Cluster 3,26.0,1378115.0,3.0,1.0,
Cluster 3,13.0,1365403.0,2.0,1.0,
Cluster 3,25.0,1379270.0,3.0,1.0,
Cluster 3,61.0,1427822.0,5.0,2.0,
Cluster 3,13.0,1361926.0,2.0,1.0,
Cluster 3,147.0,1424335.0,5.0,1.0,
Cluster 3,105.0,1421874.0,5.0,3.0,
Cluster 3,0.0,1433317.0,0.0,1.0,
Cluster 3,49.0,1369248.0,5.0,1.0,
Cluster 3,3.0,1422887.0,1.0,1.0,
Cluster 3,24.0,1438452.0,3.0,1.0,
Cluster 3,11.0,1395603.0,2.0,1.0,
Cluster 3,71.0,1395900.0,5.0,1.0,
Cluster 3,6.0,1383273.0,1.0,1.0,
Cluster 3,3.0,1373099.0,1.0,1.0,
Cluster 3,2.0,1417451.0,1.0,1.0,
Cluster 3,2.0,1452913.0,1.0,1.0,
Cluster 3,4.0,1347918.0,1.0,1.0,
Cluster 3,4.0,1350609.0,1.0,1.0,
Cluster 3,5.0,1415581.0,1.0,7.0,
Cluster 3,198.0,1417572.0,5.0,1.0,
Cluster 3,59.0,1384355.0,5.0,1.0,
Cluster 3,0.0,1442566.0,0.0,2.0,
Cluster 3,70.0,1413647.0,5.0,1.0,
Cluster 3,24.0,1385082.0,3.0,1.0,
Cluster 3,106.0,1385478.0,5.0,1.0,
Cluster 3,5.0,1429177.0,1.0,1.0,
Cluster 3,17.0,1364470.0,2.0,1.0,
Cluster 3,4.0,1436937.0,1.0,1.0,
Cluster 3,15.0,1372117.0,2.0,1.0,
Cluster 3,88.0,1348042.0,5.0,1.0,
Cluster 3,8.0,1451915.0,1.0,1.0,
Cluster 3,3.0,1420946.0,1.0,1.0,
Cluster 3,25.0,1425746.0,3.0,1.0,
Cluster 3,0.0,1405745.0,0.0,1.0,
Cluster 3,47.0,1408137.0,5.0,1.0,
Cluster 3,41.0,1404171.0,5.0,1.0,
Cluster 3,23.0,1411719.0,3.0,1.0,
Cluster 3,0.0,1338714.0,0.0,1.0,
Cluster 3,0.0,1275811.0,0.0,1.0,
Cluster 3,12.0,1313888.0,2.0,1.0,
Cluster 3,7.0,1297626.0,1.0,1.0,
Cluster 3,11.0,1343069.0,2.0,1.0,
Cluster 3,9.0,1298658.0,2.0,2.0,
Cluster 3,16.0,1321806.0,2.0,1.0,
Cluster 3,0.0,1324051.0,0.0,1.0,
Cluster 3,70.0,1279328.0,5.0,3.0,
Cluster 3,6.0,1343260.0,1.0,2.0,
Cluster 3,0.0,1275587.0,0.0,1.0,
Cluster 3,71.0,1296345.0,5.0,1.0,
Cluster 3,19.0,1267163.0,3.0,1.0,
Cluster 3,0.0,1266933.0,0.0,2.0,
Cluster 3,15.0,1333034.0,2.0,2.0,
Cluster 3,24.0,1267996.0,3.0,1.0,
Cluster 3,5.0,1276816.0,1.0,1.0,
Cluster 3,36.0,1330140.0,5.0,1.0,
Cluster 3,9.0,1325786.0,2.0,1.0,
Cluster 3,0.0,1276578.0,0.0,1.0,
Cluster 3,144.0,1268976.0,5.0,1.0,
Cluster 3,0.0,1299575.0,0.0,1.0,
Cluster 3,34.0,1258116.0,5.0,1.0,
Cluster 3,4.0,1266146.0,1.0,1.0,
Cluster 3,3.0,1338621.0,1.0,4.0,
Cluster 3,3.0,1337186.0,1.0,1.0,
Cluster 3,37.0,1289511.0,5.0,1.0,
Cluster 3,34.0,1319870.0,5.0,3.0,
Cluster 3,28.0,1260397.0,4.0,1.0,
Cluster 3,28.0,1328711.0,4.0,1.0,
Cluster 3,2.0,1271169.0,1.0,1.0,
Cluster 3,1.0,1287841.0,1.0,1.0,
Cluster 3,19.0,1291520.0,3.0,1.0,
Cluster 3,24.0,1281608.0,3.0,1.0,
Cluster 3,50.0,1280792.0,5.0,1.0,
Cluster 3,18.0,1295975.0,3.0,1.0,
Cluster 3,9.0,1279317.0,2.0,1.0,
Cluster 3,2.0,1271740.0,1.0,1.0,
Cluster 3,50.0,1340896.0,5.0,1.0,
Cluster 3,10.0,1343324.0,2.0,1.0,
Cluster 3,0.0,1258468.0,0.0,1.0,
Cluster 3,0.0,1321138.0,0.0,1.0,
Cluster 3,7.0,1301716.0,1.0,1.0,
Cluster 3,56.0,1305345.0,5.0,1.0,
Cluster 3,19.0,1282647.0,3.0,1.0,
Cluster 3,17.0,1291536.0,2.0,1.0,
Cluster 3,14.0,1270780.0,2.0,1.0,
Cluster 3,12.0,1320440.0,2.0,1.0,
Cluster 3,0.0,1344409.0,0.0,1.0,
Cluster 3,1.0,1256065.0,1.0,1.0,
Cluster 3,33.0,1313670.0,5.0,1.0,
Cluster 3,99.0,1330614.0,5.0,3.0,
Cluster 3,28.0,1346214.0,4.0,1.0,
Cluster 3,0.0,1318929.0,0.0,1.0,
Cluster 3,46.0,1275016.0,5.0,1.0,
Cluster 3,7.0,1262645.0,1.0,2.0,
Cluster 3,13.0,1277596.0,2.0,1.0,
Cluster 3,22.0,1285983.0,3.0,1.0,
Cluster 3,64.0,1319314.0,5.0,1.0,
Cluster 3,80.0,1263455.0,5.0,1.0,
Cluster 3,11.0,1311468.0,2.0,1.0,
Cluster 3,72.0,1309945.0,5.0,1.0,
Cluster 3,0.0,1326402.0,0.0,1.0,
Cluster 3,0.0,1314610.0,0.0,1.0,
Cluster 3,1.0,1337250.0,1.0,1.0,
Cluster 3,27.0,1337829.0,4.0,2.0,
Cluster 3,1.0,1326688.0,1.0,1.0,
Cluster 3,26.0,1179998.0,3.0,1.0,
Cluster 3,3.0,1202165.0,1.0,1.0,
Cluster 3,5.0,1245667.0,1.0,3.0,
Cluster 3,10.0,1181068.0,2.0,1.0,
Cluster 3,116.0,1185194.0,5.0,2.0,
Cluster 3,13.0,1199788.0,2.0,1.0,
Cluster 3,38.0,1229274.0,5.0,2.0,
Cluster 3,23.0,1242505.0,3.0,1.0,
Cluster 3,4.0,1217449.0,1.0,1.0,
Cluster 3,9.0,1183237.0,2.0,1.0,
Cluster 3,41.0,1250815.0,5.0,1.0,
Cluster 3,0.0,1249054.0,0.0,1.0,
Cluster 3,41.0,1201011.0,5.0,1.0,
Cluster 3,81.0,1231442.0,5.0,2.0,
Cluster 3,6.0,1219471.0,1.0,1.0,
Cluster 3,38.0,1209936.0,5.0,2.0,
Cluster 3,1.0,1212603.0,1.0,2.0,
Cluster 3,4.0,1217570.0,1.0,2.0,
